34180,1231,4.36
34180,1233,4.46
34180,210,4.28
34180,1234,3.85
34180,1235,3.93
34180,1236,3.7
34180,214,3.76
34180,1238,4.38
34180,1239,3.94
34180,1240,4.49
34180,1242,3.68
34180,1243,1.74
34180,1244,4.33
34180,1245,3.85
34180,3293,4.32
34180,1246,1.09
34180,1247,4.17
34180,224,4.28
34180,1248,4.85
34180,2272,4.21
34180,225,3.76
34180,1249,3.65
34180,2273,1.77
34180,226,3.95
34180,1250,4.4
34180,1251,4.68
34180,1252,1.11
34180,1253,2.67
34180,3301,3.63
34180,230,4.64
34180,1254,4.65
34180,1255,3.99
34180,1256,3.72
34180,1257,4.77
34180,1258,4.41
34180,1259,3.95
34180,1260,4.44
34180,237,1.76
34180,1262,3.85
34180,1263,3.98
34180,1264,3.86
34180,3312,1.78
34180,241,2.21
34180,1265,4.59
34180,1266,4.17
34180,243,1.75
34180,1267,2.83
34180,1268,3.77
34180,245,4.66
34180,1269,1.29
34180,1270,1.94
34180,2294,1.26
34180,3318,4.11
34180,247,1.68
34180,1271,2.7
34180,3319,1.09
34180,1272,1.8
34180,1273,3.84
34180,1274,3.79
34180,1275,3.6
34180,2299,1.85
34180,1276,2.93
34180,1277,1.77
34180,1279,1.65
34180,2303,1.6
34180,1280,3.84
34180,1281,1.84
34180,1282,4.72
34180,1283,4.5
34180,2307,1.52
34180,3331,1.36
34180,1284,4.37
34180,1285,3.63
34180,1286,3.72
34180,1287,3.84
34180,1289,3.83
34180,1290,4.51
34180,3338,1.31
34180,1291,3.84
34180,1292,1.2
34180,2316,1.73
34180,1293,3.87
34180,3341,2.15
34180,1294,1.14
34180,1296,3.81
34180,273,1.58
34180,1297,3.72
34180,1298,1.58
34180,1299,3.81
34180,276,4.35
34180,1300,1.52
34180,1301,4.41
34180,1302,4.71
34180,1303,3.76
34180,1304,2.7
34180,1305,3.9
34180,1306,3.75
34180,1307,4.15
34180,1308,3.98
34180,1309,3.72
34180,3357,1.55
34180,1310,3.96
34180,1311,3.66
34180,2335,3.98
34180,3360,4.1
34180,1313,1.69
34180,290,1.55
34180,1314,3.76
34180,1315,1.3
34180,292,2.24
34180,1316,4.41
34180,2340,1.94
34180,1317,3.79
34180,1318,3.95
34180,1319,3.79
34180,1320,3.93
34180,1321,3.86
34180,1323,4.49
34180,1325,1.03
34180,2349,1.58
34180,1327,4.75
34180,1328,4.3
34180,1329,4.63
34180,1330,3.69
34180,3378,1.31
34180,1331,1.69
34180,2355,1.83
34180,308,4.52
34180,1332,1.9
34180,1333,4.67
34180,1334,2.69
34180,311,1.44
34180,1335,1.68
34180,1336,4.49
34180,1337,4.63
34180,1338,4.23
34180,1339,4.63
34180,1340,1.79
34180,1341,3.89
34180,3389,4.72
34180,1342,4.87
34180,1343,3.94
34180,3391,2.21
34180,2369,4.41
34180,3394,4.32
34180,325,1.24
34180,1349,4.35
34180,3397,1.39
34180,1350,4.63
34180,327,4.16
34180,1351,3.63
34180,1352,3.7
34180,1353,1.37
34180,1354,1.25
34180,1356,4.23
34180,1357,4.8
34180,334,1.7
34180,1359,1.06
34180,2383,4.16
34180,1360,1.22
34180,1362,3.69
34180,1363,3.74
34180,1364,4.58
34180,1365,4.5
34180,1366,4.63
34180,2390,1.6
34180,1367,3.9
34180,1368,1.4
34180,1369,4.76
34180,1371,4.12
34180,348,1.71
34180,1372,3.82
34180,1373,4.33
34180,1374,4.2
34180,351,1.59
34180,1375,3.6
34180,1376,4.2
34180,353,1.07
34180,1377,1.32
34180,1378,3.69
34180,356,1.11
34180,1381,3.63
34180,1383,4.42
34180,2407,1.05
34180,3432,3.75
34180,1385,3.89
34180,1386,3.94
34180,1387,4.34
34180,1388,3.9
34180,2412,1.26
34180,1389,4.37
34180,1390,1.86
34180,1391,4.19
34180,1392,3.61
34180,2416,1.59
34180,1393,3.76
34180,2417,2.29
34180,1394,4.36
34180,1395,3.72
34180,1396,4.12
34180,373,3.98
34180,1397,3.82
34180,1398,4.58
34180,2422,1.62
34180,1399,4.44
34180,3447,1.67
34180,376,1.62
34180,1401,3.62
34180,3449,1.8
34180,1402,3.68
34180,2426,4.36
34180,1403,2.2
34180,1404,1.03
34180,1405,4.65
34180,1406,3.7
34180,1407,3.87
34180,1408,1.3
34180,1410,3.7
34180,1411,4.36
34180,3459,3.6
34180,1412,4.3
34180,1413,4.18
34180,1414,2.9
34180,1415,3.85
34180,1416,4.48
34180,3464,3.78
34180,1417,3.75
34180,1418,3.79
34180,1419,3.85
34180,2443,4.72
34180,1420,4.59
34180,2444,3.8
34180,1421,1.19
34180,3469,3.71
34180,1422,3.98
34180,2446,1.67
34180,1423,2.73
34180,400,1.26
34180,1424,1.92
34180,3472,1.36
34180,1425,3.87
34180,1427,3.67
34180,3475,3.94
34180,1428,3.94
34180,3476,3.89
34180,1429,4.41
34180,2454,3.71
34180,407,3.61
34180,1431,1.8
34180,1433,4.1
34180,410,1.85
34180,1435,3.62
34180,1437,3.79
34180,414,4.66
34180,1438,2.92
34180,1439,1.69
34180,1440,3.64
34180,1442,4.25
34180,3490,3.75
34180,419,1.11
34180,1443,1.11
34180,1444,1.42
34180,421,1.56
34180,1446,3.92
34180,1447,3.92
34180,1448,4.22
34180,425,3.6
34180,1450,3.62
34180,1451,4.87
34180,3499,2.84
34180,1453,1.12
34180,2478,4.5
34180,1455,4.74
34180,1456,4.15
34180,1457,4.42
34180,1458,3.72
34180,2482,1.31
34180,1459,3.86
34180,1460,4.74
34180,1461,3.99
34180,1462,4.84
34180,1464,4.39
34180,1465,4.49
34180,1466,4.72
34180,1467,2.66
34180,1470,4.27
34180,1471,3.85
34180,3519,1.5
34180,1473,1.13
34180,450,1.04
34180,1474,4.12
34180,1475,3.68
34180,1476,2.74
34180,1477,2.75
34180,1478,3.87
34180,1479,1.12
34180,1480,1.03
34180,2504,1.18
34180,3528,1.36
34180,1481,4.73
34180,1482,1.51
34180,459,1.55
34180,1483,2.74
34180,1484,3.87
34180,3532,1.47
34180,1485,3.72
34180,1486,4.38
34180,1487,1.71
34180,1488,3.62
34180,1489,4.53
34180,3537,3.95
34180,1490,2.83
34180,1491,2.17
34180,1492,3.62
34180,1493,4.0
34180,1494,4.39
34180,3542,1.23
34180,1495,3.69
34180,1498,3.89
34180,1500,1.39
34180,3548,1.07
34180,1501,1.11
34180,1502,3.79
34180,1503,4.14
34180,3551,2.94
34180,1504,3.61
34180,1505,4.19
34180,1506,3.88
34180,3554,3.97
34180,1508,3.73
34180,2532,1.46
34180,3556,4.35
34180,1509,1.62
34180,3557,4.44
34180,1510,4.45
34180,1511,1.72
34180,3559,1.32
34180,1513,3.77
34180,1514,4.52
34180,2539,4.25
34180,3563,1.22
34180,1516,4.42
34180,1517,3.73
34180,3565,1.25
34180,494,1.75
34180,1518,1.87
34180,3566,1.7
34180,1519,4.74
34180,1520,3.99
34180,1521,3.84
34180,1523,4.34
34180,1524,4.65
34180,2548,1.37
34180,2549,1.43
34180,1526,3.64
34180,1527,3.77
34180,3575,3.64
34180,1528,4.58
34180,1530,2.76
34180,508,3.8
34180,1532,3.66
34180,1534,1.32
34180,1535,1.5
34180,1536,3.93
34180,1537,3.61
34180,1538,4.39
34180,1539,3.95
34180,1540,4.14
34180,1541,4.44
34180,2565,1.08
34180,518,3.93
34180,1542,2.27
34180,519,3.74
34180,1543,1.23
34180,2567,1.44
34180,1544,4.46
34180,1545,4.26
34180,1547,4.2
34180,1548,1.51
34180,525,1.64
34180,1549,3.95
34180,1550,3.96
34180,527,1.77
34180,1551,3.72
34180,2575,3.92
34180,1553,4.56
34180,1554,4.27
34180,1555,3.85
34180,1556,3.99
34180,1557,3.93
34180,1558,2.89
34180,1559,4.6
34180,536,1.06
34180,1560,4.51
34180,1561,3.76
34180,2585,1.52
34180,539,4.45
34180,1563,3.77
34180,540,1.65
34180,1565,4.16
34180,1566,3.7
34180,2591,1.24
34180,1568,4.49
34180,1569,4.49
34180,1570,3.86
34180,1571,4.41
34180,1572,3.88
34180,1573,3.75
34180,1574,4.17
34180,1575,3.95
34180,1576,4.22
34180,1577,4.21
34180,1578,3.77
34180,1579,4.28
34180,1580,3.67
34180,1581,4.72
34180,558,3.92
34180,1583,3.62
34180,1584,3.8
34180,2608,4.74
34180,2609,4.71
34180,1586,4.39
34180,2610,1.27
34180,1587,3.98
34180,1588,3.87
34180,2612,1.18
34180,565,2.8
34180,566,4.17
34180,2614,4.5
34180,1591,4.26
34180,1592,3.81
34180,1593,3.94
34180,1594,3.76
34180,1596,3.61
34180,1597,1.98
34180,1598,2.73
34180,1600,4.67
34180,1601,4.73
34180,1602,2.18
34180,1603,4.13
34180,1605,3.93
34180,1606,4.51
34180,1607,3.67
34180,1608,3.77
34180,1609,4.12
34180,1610,4.23
34180,1611,2.47
34180,1612,1.26
34180,1613,4.87
34180,1614,1.69
34180,1615,1.64
34180,1616,1.84
34180,1617,4.41
34180,1618,3.99
34180,1619,3.66
34180,1620,4.5
34180,1621,3.79
34180,1622,4.44
34180,1624,1.6
34180,1625,4.28
34180,1626,1.31
34180,1627,3.74
34180,1628,1.47
34180,1630,1.02
34180,1631,4.27
34180,1632,1.49
34180,609,2.29
34180,1633,4.64
34180,1634,4.6
34180,1635,4.41
34180,612,1.59
34180,1636,2.63
34180,1637,1.35
34180,1639,4.74
34180,1642,4.37
34180,1643,2.67
34180,1651,4.49
34180,2677,1.8
34180,2679,1.31
34180,2687,4.56
34180,645,1.63
34180,1676,1.54
34180,655,1.67
34180,2707,1.58
34180,2708,1.57
34180,663,3.72
34180,1688,3.83
34180,2714,1.43
34180,670,1.74
34180,671,2.68
34180,2719,1.52
34180,2720,1.36
34180,675,1.66
34180,1703,1.08
34180,1707,3.71
34180,2739,1.74
34180,1717,4.43
34180,694,1.6
34180,695,4.41
34180,2746,4.73
34180,2747,1.74
34180,1728,2.67
34180,2754,1.29
34180,2760,1.55
34180,1738,1.6
34180,2763,1.29
34180,2766,1.5
34180,1743,3.82
34180,2768,1.93
34180,1746,1.28
34180,2771,3.89
34180,724,1.57
34180,725,1.41
34180,2773,1.07
34180,1750,1.99
34180,2779,4.73
34180,1762,1.64
34180,2787,1.38
34180,742,3.9
34180,1769,1.71
34180,2793,2.15
34180,1772,1.63
34180,751,3.93
34180,2807,1.23
34180,761,4.31
34180,1787,1.32
34180,767,1.68
34180,2818,1.19
34180,2820,1.09
34180,774,1.78
34180,2824,3.68
34180,778,1.58
34180,1802,1.1
34180,1803,1.32
34180,780,1.12
34180,2830,2.11
34180,2831,1.13
34180,2832,4.46
34180,785,1.75
34180,1809,1.52
34180,788,4.49
34180,2837,3.66
34180,1822,3.93
34180,1824,4.2
34180,2850,4.66
34180,1829,3.96
34180,807,1.33
34180,811,3.84
34180,2859,3.7
34180,1837,4.36
34180,2863,1.3
34180,1842,4.94
34180,2866,1.8
34180,1844,1.67
34180,822,1.58
34180,826,1.59
34180,1850,2.01
34180,1851,4.67
34180,828,1.15
34180,829,1.02
34180,1856,1.17
34180,1862,1.34
34180,846,1.05
34180,1880,1.48
34180,1888,1.09
34180,867,1.37
34180,2917,4.27
34180,1895,3.75
34180,876,1.41
34180,2926,2.19
34180,2927,1.38
34180,2928,1.36
34180,2934,3.85
34180,2944,1.46
34180,897,1.34
34180,2945,3.86
34180,901,1.68
34180,902,1.58
34180,2950,1.35
34180,2951,4.21
34180,905,4.56
34180,906,4.18
34180,2954,1.63
34180,908,1.72
34180,909,1.45
34180,919,1.12
34180,2972,4.41
34180,1950,1.78
34180,2974,4.31
34180,2986,1.76
34180,942,1.71
34180,1968,1.14
34180,1973,1.53
34180,955,4.42
34180,3003,1.32
34180,958,1.36
34180,1983,2.17
34180,964,4.5
34180,1988,4.34
34180,966,4.37
34180,1990,1.75
34180,969,3.93
34180,970,1.36
34180,971,4.52
34180,1996,1.23
34180,3020,1.78
34180,2002,4.44
34180,981,1.92
34180,3030,1.28
34180,984,1.52
34180,3032,2.18
34180,2009,1.47
34180,986,1.44
34180,3034,1.41
34180,988,1.42
34180,992,3.68
34180,3042,4.43
34180,1000,1.28
34180,1004,4.15
34180,1006,2.94
34180,1009,3.94
34180,3060,1.76
34180,1013,2.0
34180,2038,1.79
34180,3066,1.48
34180,3070,1.11
34181,2066,1.09
34181,2067,1.66
34181,2075,3.69
34181,2077,1.31
34181,2092,1.55
34181,2093,2.73
34181,2120,1.75
34181,2124,1.72
34181,2130,3.87
34181,2137,3.63
34181,2147,3.94
34181,2149,4.34
34181,2150,1.48
34181,2153,1.01
34181,2170,1.43
34181,2187,2.24
34181,2193,2.21
34181,2205,3.98
34181,2217,1.29
34181,2243,1.3
34181,2256,1.8
34181,211,3.71
34181,212,1.4
34181,2267,1.09
34181,2270,1.21
34181,2275,1.02
34181,232,1.49
34181,235,1.57
34181,2284,4.73
34181,2289,3.65
34181,2292,2.28
34181,245,4.27
34181,249,3.88
34181,2312,1.06
34181,267,1.47
34181,2317,2.15
34181,270,1.7
34181,271,1.33
34181,2319,1.5
34181,273,1.75
34181,2321,3.9
34181,2324,1.97
34181,288,4.46
34181,2341,1.12
34181,2343,4.69
34181,2355,2.2
34181,2356,1.14
34181,2360,2.52
34181,314,4.54
34181,2364,1.51
34181,325,3.76
34181,2374,1.31
34181,2376,3.62
34181,329,1.2
34181,2379,1.0
34181,2381,1.73
34181,336,3.72
34181,2386,1.27
34181,342,2.07
34181,2390,1.69
34181,2395,1.93
34181,2399,1.97
34181,2402,1.43
34181,2408,4.25
34181,2417,1.58
34181,2420,1.8
34181,2423,3.82
34181,2425,1.84
34181,2428,1.28
34181,382,1.01
34181,2434,1.88
34181,2442,3.61
34181,400,1.91
34181,403,2.17
34181,2455,1.55
34181,413,1.39
34181,2461,1.15
34181,415,1.78
34181,2465,1.52
34181,425,4.7
34181,2477,1.6
34181,2482,1.64
34181,2497,1.13
34181,2498,3.8
34181,453,3.87
34181,2517,4.2
34181,2526,2.07
34181,480,1.1
34181,485,2.1
34181,2536,3.97
34181,2538,1.62
34181,2543,2.38
34181,2545,3.91
34181,501,1.69
34181,504,1.35
34181,507,1.75
34181,2563,1.57
34181,516,1.26
34181,522,4.15
34181,2570,1.15
34181,527,1.15
34181,533,1.45
34181,2592,1.28
34181,2595,4.54
34181,2599,1.02
34181,558,4.41
34181,563,1.17
34181,2611,3.81
34181,566,1.74
34181,2619,1.71
34181,585,2.17
34181,592,1.04
34181,596,1.78
34181,597,4.26
34181,600,4.48
34181,604,3.86
34181,613,3.82
34181,615,4.89
34181,2679,1.22
34181,638,1.1
34181,640,1.43
34181,2690,1.78
34181,2694,4.0
34181,2700,1.53
34181,656,1.25
34181,2709,3.81
34181,2712,1.22
34181,668,1.06
34181,669,3.81
34181,2718,4.48
34181,674,2.83
34181,685,1.06
34181,2734,4.74
34181,687,1.51
34181,2735,1.59
34181,691,1.41
34181,2745,4.74
34181,2748,1.65
34181,2750,1.01
34181,705,1.49
34181,2758,3.83
34181,2764,4.0
34181,2777,2.13
34181,731,2.19
34181,738,2.53
34181,739,1.72
34181,746,1.41
34181,758,1.13
34181,759,1.67
34181,763,1.48
34181,774,1.29
34181,776,3.76
34181,2843,3.65
34181,2849,2.29
34181,2854,1.62
34181,2855,1.71
34181,818,4.78
34181,2868,3.86
34181,2869,1.6
34181,824,1.44
34181,826,1.24
34181,835,1.02
34181,2885,4.16
34181,841,2.03
34181,845,1.53
34181,2900,3.94
34181,853,1.05
34181,2908,1.7
34181,861,4.49
34181,2912,4.47
34181,868,1.51
34181,2917,3.85
34181,2919,1.42
34181,876,1.08
34181,880,2.73
34181,889,1.95
34181,2949,3.73
34181,902,1.21
34181,904,1.21
34181,916,1.06
34181,2965,1.8
34181,2970,1.92
34181,2972,4.43
34181,930,1.27
34181,936,1.02
34181,2993,1.73
34181,2997,3.96
34181,3000,2.39
34181,3001,4.2
34181,3003,1.22
34181,3006,1.64
34181,960,1.19
34181,3011,1.52
34181,964,3.73
34181,3016,4.44
34181,975,1.19
34181,3023,1.62
34181,3032,4.56
34181,3035,1.43
34181,992,1.43
34181,3041,3.66
34181,997,3.72
34181,1001,1.06
34181,1004,1.77
34181,1009,1.02
34181,1011,4.31
34181,3059,4.64
34181,1023,4.4
34181,1044,4.16
34181,1045,1.41
34181,3095,1.74
34181,3101,3.85
34181,1057,4.27
34181,1058,1.67
34181,1060,1.72
34181,1066,1.17
34181,3124,1.24
34181,3127,1.76
34181,3130,1.54
34181,3142,4.24
34181,1097,2.08
34181,3151,4.5
34181,3152,1.29
34181,3153,2.14
34181,1106,4.11
34181,1107,1.57
34181,3155,1.69
34181,1110,4.49
34181,1113,2.04
34181,1117,1.03
34181,3165,1.1
34181,3168,1.51
34181,3170,3.84
34181,3172,1.15
34181,1127,2.04
34181,1128,1.58
34181,1129,1.7
34181,1132,1.74
34181,1137,1.71
34181,3185,3.85
34181,1138,4.25
34181,3187,1.12
34181,1143,4.31
34181,1144,4.53
34181,1145,3.84
34181,1146,2.05
34181,1147,4.24
34181,3195,1.68
34181,1148,1.79
34181,3196,1.17
34181,1149,2.81
34181,1150,1.72
34181,1151,4.26
34181,1152,3.77
34181,1153,3.96
34181,1154,4.0
34181,1155,4.73
34181,1156,4.28
34181,1157,3.74
34181,1158,3.83
34181,1159,1.04
34181,1160,1.18
34181,3208,1.58
34181,1161,4.56
34181,1162,3.61
34181,1163,3.66
34181,1164,3.82
34181,1166,4.38
34181,1167,4.48
34181,1168,3.72
34181,1169,4.2
34181,3217,1.11
34181,1170,4.78
34181,1171,3.78
34181,1172,3.7
34181,1173,3.73
34181,1174,3.88
34181,1175,3.96
34181,1176,1.69
34181,1177,3.87
34181,1178,4.6
34181,1179,4.51
34181,1180,4.0
34181,1181,3.89
34181,3229,1.33
34181,1182,4.3
34181,3230,1.56
34181,1183,4.55
34181,3231,1.35
34181,1184,4.21
34181,1185,1.62
34181,1186,4.6
34181,1187,3.77
34181,1188,4.2
34181,1189,3.8
34181,3237,1.21
34181,1190,1.89
34181,1191,3.95
34181,1192,1.22
34181,1193,4.59
34181,1194,3.87
34181,1195,3.93
34181,1196,2.69
34181,3244,3.81
34181,1197,3.65
34181,1198,1.72
34181,1199,3.64
34181,1200,3.77
34181,1201,4.48
34181,1202,3.75
34181,1203,4.41
34181,1204,3.84
34181,1205,3.98
34181,1206,4.47
34181,1207,1.52
34181,1208,1.57
34181,1209,4.47
34181,1210,3.94
34181,1211,1.79
34181,1213,3.96
34181,1214,3.66
34181,1215,1.32
34181,1216,4.66
34181,1217,4.68
34181,1218,3.67
34181,3266,2.52
34181,1219,3.65
34181,1220,4.6
34181,1221,4.38
34181,1222,2.88
34181,1223,4.68
34181,1224,4.49
34181,1225,3.72
34181,1227,3.87
34181,1228,4.39
34181,1229,3.69
34181,1230,3.87
34181,1231,3.68
34181,1232,3.98
34181,1233,3.72
34181,1234,3.67
34181,1235,3.82
34181,1236,4.41
34181,1237,3.91
34181,1238,4.73
34181,1239,3.74
34181,1240,3.91
34181,3288,1.26
34181,1241,4.57
34181,3289,4.44
34181,1242,3.68
34181,1243,3.87
34181,3291,2.18
34181,1244,3.68
34181,3292,4.35
34181,1245,3.7
34181,1246,3.83
34181,1249,3.66
34181,1250,3.87
34181,1251,1.67
34181,1252,3.65
34181,1254,3.93
34181,1255,4.79
34181,1256,3.79
34181,1257,1.77
34181,1258,3.79
34181,1259,3.79
34181,1260,3.62
34181,1261,1.15
34181,1262,4.25
34181,1263,4.37
34181,1264,3.91
34181,1265,3.68
34181,1267,4.0
34181,1269,3.98
34181,1270,1.11
34181,1271,4.33
34181,1272,1.13
34181,1273,3.79
34181,1274,1.78
34181,1275,3.91
34181,1276,3.68
34181,1277,1.09
34181,1278,1.2
34181,1279,4.37
34181,3327,3.79
34181,1280,4.66
34181,1281,3.97
34181,1282,4.44
34181,1283,4.21
34181,1284,4.45
34181,1285,3.89
34181,3333,1.74
34181,1286,4.26
34181,1287,2.75
34181,1288,4.11
34181,1290,4.28
34181,3339,1.01
34181,1292,4.35
34181,1293,4.71
34181,1294,3.73
34181,3342,1.86
34181,1295,4.66
34181,1296,1.46
34181,3344,1.51
34181,1297,3.99
34181,1298,3.77
34181,1299,2.1
34181,1301,3.73
34181,1302,3.99
34181,1303,4.58
34181,1304,4.5
34181,1305,4.55
34181,1306,4.15
34181,1307,3.98
34181,1308,4.37
34181,1309,2.74
34181,3357,3.71
34181,1310,4.42
34181,1311,3.83
34181,1312,3.82
34181,1313,1.17
34181,1314,4.74
34181,1317,3.83
34181,1318,4.11
34181,1319,4.39
34181,1320,3.71
34181,1321,4.13
34181,1322,3.85
34181,1323,4.38
34181,1324,4.75
34181,3372,4.46
34181,1325,4.42
34181,1327,4.7
34181,1328,4.18
34181,1329,3.73
34181,3377,4.13
34181,1330,4.31
34181,1331,3.68
34181,1332,3.89
34181,3380,3.77
34181,1333,3.69
34181,1334,3.95
34181,1335,3.85
34181,1336,3.64
34181,1337,4.41
34181,1338,4.32
34181,1339,3.75
34181,1340,4.41
34181,1341,3.77
34181,1342,2.0
34181,1343,3.99
34181,1345,4.61
34181,1348,2.26
34181,1349,4.38
34181,1350,4.17
34181,1351,4.36
34181,1352,4.63
34181,3401,1.7
34181,1354,3.81
34181,1357,3.76
34181,1358,3.8
34181,1359,3.88
34181,1360,3.89
34181,1361,4.42
34181,1362,4.57
34181,1363,4.4
34181,1364,4.56
34181,1365,1.79
34181,1366,3.9
34181,1367,4.71
34181,1368,3.83
34181,1369,4.74
34181,1370,4.48
34181,1371,3.74
34181,1372,3.86
34181,1373,4.67
34181,1374,3.81
34181,1376,3.95
34181,1377,1.7
34181,3426,1.37
34181,1379,1.19
34181,1380,3.68
34181,1381,3.86
34181,1383,3.82
34181,3431,1.09
34181,1384,4.48
34181,1386,4.11
34181,1387,4.75
34181,1388,4.46
34181,1389,1.91
34181,1390,3.99
34181,1391,3.68
34181,3439,1.65
34181,1392,4.21
34181,1393,4.62
34181,1394,4.31
34181,1395,3.88
34181,1396,1.24
34181,1397,4.37
34181,1398,4.86
34181,1399,4.84
34181,1400,1.27
34181,1401,4.36
34181,3449,4.43
34181,1402,4.43
34181,1403,3.64
34181,1405,3.76
34181,1406,4.54
34181,1407,4.2
34181,1408,3.83
34181,1409,1.17
34181,3457,3.66
34181,1410,4.5
34181,1411,3.92
34181,3460,3.71
34181,1413,1.75
34181,1414,4.41
34181,1415,3.9
34181,1416,4.44
34181,1417,3.73
34181,1418,4.13
34181,1419,1.1
34181,1420,3.73
34181,1421,1.11
34181,1422,4.45
34181,1423,3.93
34181,1425,4.58
34181,1426,4.23
34181,1427,4.23
34181,1428,1.77
34181,1429,4.18
34181,1431,1.63
34181,1432,4.36
34181,3480,4.47
34181,1433,3.67
34181,1434,3.89
34181,1435,1.38
34181,1436,3.67
34181,1437,4.15
34181,1438,3.63
34181,1439,3.66
34181,1440,4.8
34181,1442,3.85
34181,1443,1.04
34181,1444,4.36
34181,1445,4.44
34181,1446,1.51
34181,1447,3.7
34181,1448,3.87
34181,1449,4.77
34181,1450,4.44
34181,3498,1.44
34181,1452,4.17
34181,3500,1.75
34181,1453,4.29
34181,1454,1.44
34181,3502,3.71
34181,1455,4.65
34181,1456,4.6
34181,1458,4.49
34181,1459,3.99
34181,1460,1.52
34181,1461,3.99
34181,1462,3.6
34181,1464,3.91
34181,3512,1.79
34181,1465,4.42
34181,1466,4.43
34181,1467,1.73
34181,1469,4.48
34181,1470,4.47
34181,1471,4.23
34181,1473,4.25
34181,1475,1.4
34181,1476,4.11
34181,1477,4.57
34181,1480,3.94
34181,3528,1.1
34181,1481,4.5
34181,1482,4.16
34181,1483,1.59
34181,3531,1.26
34181,1484,4.78
34181,1485,3.83
34181,1487,4.34
34181,1488,4.52
34181,1489,3.81
34181,1490,4.42
34181,1491,2.86
34181,1492,3.7
34181,1493,4.36
34181,1494,4.43
34181,1495,2.9
34181,1496,3.84
34181,1497,3.98
34181,1498,3.89
34181,1499,3.85
34181,1500,1.4
34181,1501,3.83
34181,3549,1.28
34181,1503,1.26
34181,1504,3.76
34181,1505,3.75
34181,1506,4.21
34181,3554,1.94
34181,1507,4.34
34181,1508,3.66
34181,1509,2.37
34181,1510,4.18
34181,1511,3.98
34181,1513,3.93
34181,1514,3.86
34181,1515,4.39
34181,1516,3.69
34181,1517,3.93
34181,1518,3.86
34181,1519,4.35
34181,1520,3.62
34181,1521,2.93
34181,1522,1.16
34181,1523,3.78
34181,1524,3.81
34181,1526,4.48
34181,3575,3.88
34181,1528,4.56
34181,1530,1.05
34181,1531,4.52
34181,3579,1.39
34181,1532,4.43
34181,1533,3.88
34181,1535,4.86
34181,1536,3.62
34181,1537,1.69
34181,1538,2.71
34181,1540,4.54
34181,1541,3.78
34181,3589,1.48
34181,1542,2.89
34181,1543,1.92
34181,1544,4.41
34181,1545,1.47
34181,1546,1.32
34181,1547,3.97
34181,1548,4.84
34181,1549,1.51
34181,1550,4.49
34181,1551,4.17
34181,1552,4.7
34181,1553,4.49
34181,1554,4.44
34181,1555,4.41
34181,1557,3.63
34181,1558,3.74
34181,1559,3.72
34181,1561,2.21
34181,1562,1.5
34181,1563,4.39
34181,1564,4.5
34181,1565,3.7
34181,1566,3.98
34181,1567,4.69
34181,1568,4.61
34181,1570,4.74
34181,1571,1.17
34181,1572,4.72
34181,1573,4.35
34181,1574,1.7
34181,1575,3.75
34181,1576,4.21
